Error loading layout at './core/test-layouts': Path './core/test-layouts' either doesn't exist or is not a directory
Error loading layout from './layouts/test': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-gen': Is a directory (os error 21)
Error loading layout from './layouts/goalseed-best': Is a directory (os error 21)
Error loading layout from './layouts/long-run': Is a directory (os error 21)
> Dual annealing: 30 positions, 2400s iters, qv=2.62, max_swaps=8, local=[SA { initial_temp: 0.001, final_temp: 1e-7, iterations: 1000 }, Greedy]

  iter 1.63K | restarts: 1 | current: -1.34T | best: -1.09T | 2.7/s | 614.4s   
  iter 1.64K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 615.4s   
  iter 1.64K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 616.2s   
  iter 1.64K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 617.6s   
  iter 1.64K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 618.3s   
  iter 1.64K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 618.9s   
  iter 1.65K | restarts: 1 | current: -1.41T | best: -1.09T | 2.7/s | 619.5s   
  iter 1.65K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 620.4s   
  iter 1.65K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 621.6s   
  iter 1.65K | restarts: 1 | current: -1.37T | best: -1.09T | 2.7/s | 622.1s   
  iter 1.65K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 623.2s   
  iter 1.65K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 624.0s   
  iter 1.66K | restarts: 1 | current: -1.35T | best: -1.09T | 2.7/s | 624.6s   
  iter 1.66K | restarts: 1 | current: -1.33T | best: -1.09T | 2.7/s | 626.3s   
  iter 1.66K | restarts: 1 | current: -1.48T | best: -1.09T | 2.7/s | 627.9s   
  iter 1.67K | restarts: 1 | current: -1.48T | best: -1.09T | 2.6/s | 629.0s   
  iter 1.67K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 630.1s   
  iter 1.67K | restarts: 1 | current: -1.31T | best: -1.09T | 2.6/s | 630.7s   
  iter 1.67K | restarts: 1 | current: -1.30T | best: -1.09T | 2.6/s | 631.7s   
  iter 1.67K | restarts: 1 | current: -1.47T | best: -1.09T | 2.6/s | 632.7s   
  iter 1.68K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 634.5s   
  iter 1.68K | restarts: 1 | current: -1.37T | best: -1.09T | 2.6/s | 635.1s   
  iter 1.68K | restarts: 1 | current: -1.37T | best: -1.09T | 2.6/s | 635.9s   
  iter 1.69K | restarts: 1 | current: -1.66T | best: -1.09T | 2.7/s | 636.4s   
  iter 1.69K | restarts: 1 | current: -1.30T | best: -1.09T | 2.7/s | 637.2s   
  iter 1.69K | restarts: 1 | current: -1.23T | best: -1.09T | 2.7/s | 638.7s   
  iter 1.70K | restarts: 1 | current: -1.38T | best: -1.09T | 2.7/s | 639.2s   
  iter 1.70K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 640.6s   
  iter 1.70K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 641.3s   
  iter 1.70K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 642.6s   
  iter 1.71K | restarts: 1 | current: -1.52T | best: -1.09T | 2.7/s | 643.2s   
  iter 1.71K | restarts: 1 | current: -1.39T | best: -1.09T | 2.7/s | 645.0s   
  iter 1.72K | restarts: 1 | current: -1.33T | best: -1.09T | 2.7/s | 646.9s   
  iter 1.72K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 648.1s   
  iter 1.72K | restarts: 1 | current: -1.33T | best: -1.09T | 2.6/s | 648.8s   
  iter 1.72K | restarts: 1 | current: -1.32T | best: -1.09T | 2.6/s | 649.3s   
  iter 1.72K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 650.2s   
  iter 1.72K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 650.9s   
  iter 1.73K | restarts: 1 | current: -1.29T | best: -1.09T | 2.6/s | 651.6s   
  iter 1.73K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 652.3s   
  iter 1.73K | restarts: 1 | current: -1.36T | best: -1.09T | 2.6/s | 652.9s   
  iter 1.73K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 653.4s   
  iter 1.73K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 654.3s   
  iter 1.74K | restarts: 1 | current: -1.26T | best: -1.09T | 2.6/s | 655.4s   
  iter 1.74K | restarts: 1 | current: -1.49T | best: -1.09T | 2.7/s | 655.9s   
  iter 1.74K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 657.3s   
  iter 1.74K | restarts: 1 | current: -1.26T | best: -1.09T | 2.6/s | 658.2s   
  iter 1.74K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 658.9s   
  iter 1.75K | restarts: 1 | current: -1.24T | best: -1.09T | 2.6/s | 659.8s   
  iter 1.75K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 660.7s   
  iter 1.75K | restarts: 1 | current: -1.42T | best: -1.09T | 2.6/s | 661.3s   
  iter 1.75K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 662.7s   
  iter 1.76K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 663.4s   
  iter 1.76K | restarts: 1 | current: -1.24T | best: -1.09T | 2.6/s | 664.7s   
  iter 1.76K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 665.3s   
  iter 1.76K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 666.2s   
  iter 1.76K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 667.7s   
  iter 1.77K | restarts: 1 | current: -1.25T | best: -1.09T | 2.6/s | 668.7s   
  iter 1.77K | restarts: 1 | current: -1.54T | best: -1.09T | 2.6/s | 669.4s   
  iter 1.77K | restarts: 1 | current: -1.57T | best: -1.09T | 2.6/s | 670.1s   
  iter 1.77K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 671.3s   
  iter 1.78K | restarts: 1 | current: -1.25T | best: -1.09T | 2.6/s | 671.8s   
  iter 1.78K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 672.5s   
  iter 1.78K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 673.1s   
  iter 1.78K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 673.6s   
  iter 1.79K | restarts: 1 | current: -1.35T | best: -1.09T | 2.7/s | 674.1s   
  iter 1.79K | restarts: 1 | current: -1.19T | best: -1.09T | 2.7/s | 674.8s   
  iter 1.79K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 676.3s   
  iter 1.80K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 677.1s   
  iter 1.80K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 677.9s   
  iter 1.80K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 679.2s   
  iter 1.80K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 680.1s   
  iter 1.81K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 680.9s   
  iter 1.81K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 682.1s   
  iter 1.81K | restarts: 1 | current: -1.31T | best: -1.09T | 2.7/s | 683.3s   
  iter 1.82K | restarts: 1 | current: -1.22T | best: -1.09T | 2.7/s | 684.7s   
  iter 1.82K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 685.6s   
  iter 1.82K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 686.3s   
  iter 1.82K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 687.2s   
  iter 1.83K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 687.8s   
  iter 1.83K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 688.3s   
  iter 1.83K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 689.8s   
  iter 1.83K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 690.7s   
  iter 1.84K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 691.8s   
  iter 1.84K | restarts: 1 | current: -1.22T | best: -1.09T | 2.7/s | 692.6s   
  iter 1.84K | restarts: 1 | current: -1.22T | best: -1.09T | 2.7/s | 693.3s   
  iter 1.84K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 694.1s   
  iter 1.84K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 694.8s   
  iter 1.85K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 695.5s   
  iter 1.85K | restarts: 1 | current: -1.23T | best: -1.09T | 2.7/s | 696.3s   
  iter 1.85K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 697.5s   
  iter 1.85K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 698.1s   
  iter 1.85K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 698.7s   
  iter 1.86K | restarts: 1 | current: -1.23T | best: -1.09T | 2.7/s | 699.3s   
  iter 1.86K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 700.1s   
  iter 1.86K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 700.7s   
  iter 1.87K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 701.3s   
  iter 1.87K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 702.2s   
  iter 1.87K | restarts: 1 | current: -1.23T | best: -1.09T | 2.7/s | 703.0s   
  iter 1.87K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 703.8s   
  iter 1.87K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 704.9s   
  iter 1.88K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 706.2s   
  iter 1.88K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 706.9s   
  iter 1.88K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 707.7s   
  iter 1.88K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 708.7s   
  iter 1.89K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 710.0s   
  iter 1.89K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 710.9s   
  iter 1.89K | restarts: 1 | current: -1.27T | best: -1.09T | 2.7/s | 712.0s   
  iter 1.89K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 713.2s   
  iter 1.90K | restarts: 1 | current: -1.34T | best: -1.09T | 2.7/s | 713.9s   
  iter 1.90K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 714.6s   
  iter 1.90K | restarts: 1 | current: -1.70T | best: -1.09T | 2.7/s | 715.1s   
  iter 1.90K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 716.6s   
  iter 1.91K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 717.2s   
  iter 1.91K | restarts: 1 | current: -1.39T | best: -1.09T | 2.7/s | 718.1s   
  iter 1.91K | restarts: 1 | current: -1.59T | best: -1.09T | 2.7/s | 718.6s   
  iter 1.91K | restarts: 1 | current: -1.36T | best: -1.09T | 2.7/s | 719.7s   
  iter 1.92K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 721.2s   
  iter 1.92K | restarts: 1 | current: -1.28T | best: -1.09T | 2.7/s | 723.3s   
  iter 1.93K | restarts: 1 | current: -1.56T | best: -1.09T | 2.7/s | 723.9s   
  iter 1.93K | restarts: 1 | current: -1.60T | best: -1.09T | 2.7/s | 724.4s   
  iter 1.93K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 725.5s   
  iter 1.94K | restarts: 1 | current: -1.46T | best: -1.09T | 2.7/s | 727.6s   
  iter 1.94K | restarts: 1 | current: -1.46T | best: -1.09T | 2.7/s | 728.6s   
  iter 1.94K | restarts: 1 | current: -1.32T | best: -1.09T | 2.7/s | 730.8s   
  iter 1.95K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 732.7s   
  iter 1.95K | restarts: 1 | current: -1.41T | best: -1.09T | 2.7/s | 734.8s   
  iter 1.95K | restarts: 1 | current: -1.41T | best: -1.09T | 2.7/s | 735.7s   
  iter 1.95K | restarts: 1 | current: -1.35T | best: -1.09T | 2.6/s | 737.2s   
  iter 1.95K | restarts: 1 | current: -1.35T | best: -1.09T | 2.6/s | 737.8s   
  iter 1.96K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 738.7s   
  iter 1.96K | restarts: 1 | current: -1.17T | best: -1.09T | 2.6/s | 740.4s   
  iter 1.96K | restarts: 1 | current: -1.16T | best: -1.09T | 2.6/s | 742.0s   
  iter 1.96K | restarts: 1 | current: -1.16T | best: -1.09T | 2.6/s | 742.5s   
  iter 1.97K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 743.2s   
  iter 1.97K | restarts: 1 | current: -1.87T | best: -1.09T | 2.6/s | 743.7s   
  iter 1.97K | restarts: 1 | current: -1.45T | best: -1.09T | 2.6/s | 744.8s   
  iter 1.98K | restarts: 1 | current: -1.45T | best: -1.09T | 2.6/s | 746.3s   
  iter 1.98K | restarts: 1 | current: -1.45T | best: -1.09T | 2.6/s | 747.3s   
  iter 1.98K | restarts: 1 | current: -1.39T | best: -1.09T | 2.6/s | 747.9s   
  iter 1.98K | restarts: 1 | current: -1.39T | best: -1.09T | 2.6/s | 748.8s   
  iter 1.98K | restarts: 1 | current: -1.35T | best: -1.09T | 2.6/s | 749.7s   
  iter 1.99K | restarts: 1 | current: -1.34T | best: -1.09T | 2.6/s | 750.3s   
  iter 1.99K | restarts: 1 | current: -1.15T | best: -1.09T | 2.6/s | 751.4s   
  iter 1.99K | restarts: 1 | current: -1.15T | best: -1.09T | 2.6/s | 751.9s   
  iter 1.99K | restarts: 1 | current: -1.35T | best: -1.09T | 2.6/s | 753.1s   
  iter 2.00K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 754.4s   
  iter 2.00K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 754.9s   
  iter 2.00K | restarts: 1 | current: -1.39T | best: -1.09T | 2.7/s | 755.5s   
  iter 2.00K | restarts: 1 | current: -1.24T | best: -1.09T | 2.6/s | 756.8s   
  iter 2.01K | restarts: 1 | current: -1.25T | best: -1.09T | 2.6/s | 757.5s   
  iter 2.01K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 758.9s   
  iter 2.02K | restarts: 1 | current: -1.23T | best: -1.09T | 2.7/s | 760.4s   
  iter 2.02K | restarts: 1 | current: -1.62T | best: -1.09T | 2.6/s | 761.2s   
  iter 2.02K | restarts: 1 | current: -1.31T | best: -1.09T | 2.6/s | 762.2s   
  iter 2.02K | restarts: 1 | current: -1.31T | best: -1.09T | 2.6/s | 763.0s   
  iter 2.02K | restarts: 1 | current: -1.53T | best: -1.09T | 2.6/s | 763.9s   
  iter 2.02K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 765.1s   
  iter 2.02K | restarts: 1 | current: -1.44T | best: -1.09T | 2.6/s | 765.6s   
  iter 2.03K | restarts: 1 | current: -1.26T | best: -1.09T | 2.6/s | 766.5s   
  iter 2.03K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 767.7s   
  iter 2.03K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 768.5s   
  iter 2.03K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 770.1s   
  iter 2.04K | restarts: 1 | current: -1.42T | best: -1.09T | 2.6/s | 770.6s   
  iter 2.04K | restarts: 1 | current: -1.42T | best: -1.09T | 2.6/s | 772.7s   
  iter 2.05K | restarts: 1 | current: -1.43T | best: -1.09T | 2.6/s | 774.1s   
  iter 2.05K | restarts: 1 | current: -1.44T | best: -1.09T | 2.6/s | 774.8s   
  iter 2.05K | restarts: 1 | current: -1.41T | best: -1.09T | 2.6/s | 775.4s   
  iter 2.06K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 776.2s   
  iter 2.06K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 776.9s   
  iter 2.06K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 777.9s   
  iter 2.06K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 778.4s   
  iter 2.06K | restarts: 1 | current: -1.34T | best: -1.09T | 2.6/s | 779.0s   
  iter 2.06K | restarts: 1 | current: -1.26T | best: -1.09T | 2.6/s | 779.6s   
  iter 2.07K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 780.8s   
  iter 2.07K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 781.3s   
  iter 2.07K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 782.5s   
  iter 2.08K | restarts: 1 | current: -1.27T | best: -1.09T | 2.7/s | 783.0s   
  iter 2.08K | restarts: 1 | current: -1.24T | best: -1.09T | 2.6/s | 783.9s   
  iter 2.08K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 785.1s   
  iter 2.08K | restarts: 1 | current: -1.25T | best: -1.09T | 2.6/s | 786.1s   
  iter 2.08K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 786.8s   
  iter 2.08K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 787.8s   
  iter 2.09K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 789.2s   
  iter 2.09K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 790.1s   
  iter 2.09K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 790.7s   
  iter 2.10K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 791.4s   
  iter 2.10K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 793.1s   
  iter 2.10K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 793.7s   
  iter 2.10K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 794.5s   
  iter 2.11K | restarts: 1 | current: -1.30T | best: -1.09T | 2.6/s | 795.9s   
  iter 2.11K | restarts: 1 | current: -1.30T | best: -1.09T | 2.6/s | 796.5s   
  iter 2.11K | restarts: 1 | current: -1.30T | best: -1.09T | 2.6/s | 797.4s   
  iter 2.12K | restarts: 1 | current: -1.29T | best: -1.09T | 2.6/s | 798.2s   
  iter 2.12K | restarts: 1 | current: -1.30T | best: -1.09T | 2.6/s | 798.8s   
  iter 2.12K | restarts: 1 | current: -1.32T | best: -1.09T | 2.6/s | 799.8s   
  iter 2.12K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 800.4s   
  iter 2.12K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 801.4s   
  iter 2.12K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 802.6s   
  iter 2.13K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 803.1s   
  iter 2.13K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 804.1s   
  iter 2.13K | restarts: 1 | current: -1.19T | best: -1.09T | 2.7/s | 804.6s   
  iter 2.13K | restarts: 1 | current: -1.19T | best: -1.09T | 2.7/s | 805.6s   
  iter 2.14K | restarts: 1 | current: -1.17T | best: -1.09T | 2.7/s | 806.4s   
  iter 2.14K | restarts: 1 | current: -1.17T | best: -1.09T | 2.6/s | 807.3s   
  iter 2.14K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 808.1s   
  iter 2.14K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 808.8s   
  iter 2.15K | restarts: 1 | current: -1.18T | best: -1.09T | 2.6/s | 809.8s   
  iter 2.15K | restarts: 1 | current: -1.19T | best: -1.09T | 2.7/s | 810.5s   
  iter 2.15K | restarts: 1 | current: -1.15T | best: -1.09T | 2.7/s | 811.5s   
  iter 2.16K | restarts: 1 | current: -1.16T | best: -1.09T | 2.7/s | 812.5s   
  iter 2.16K | restarts: 1 | current: -1.23T | best: -1.09T | 2.7/s | 813.0s   
  iter 2.16K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 813.9s   
  iter 2.17K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 815.2s   
  iter 2.17K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 816.5s   
  iter 2.17K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 817.1s   
  iter 2.17K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 818.0s   
  iter 2.17K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 818.9s   
  iter 2.18K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 819.9s   
  iter 2.18K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 820.9s   
  iter 2.18K | restarts: 1 | current: -1.34T | best: -1.09T | 2.7/s | 821.9s   
  iter 2.18K | restarts: 1 | current: -1.32T | best: -1.09T | 2.7/s | 823.0s   
  iter 2.19K | restarts: 1 | current: -1.33T | best: -1.09T | 2.7/s | 824.5s   
  iter 2.19K | restarts: 1 | current: -1.37T | best: -1.09T | 2.7/s | 825.0s   
  iter 2.19K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 825.7s   
  iter 2.19K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 826.6s   
  iter 2.19K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 828.0s   
  iter 2.20K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 828.5s   
  iter 2.20K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 829.0s   
  iter 2.20K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 829.5s   
  iter 2.20K | restarts: 1 | current: -1.37T | best: -1.09T | 2.7/s | 831.0s   
  iter 2.21K | restarts: 1 | current: -1.39T | best: -1.09T | 2.7/s | 831.6s   
  iter 2.21K | restarts: 1 | current: -1.30T | best: -1.09T | 2.7/s | 833.9s   
  iter 2.21K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 835.0s   
  iter 2.21K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 835.6s   
  iter 2.21K | restarts: 1 | current: -1.44T | best: -1.09T | 2.6/s | 836.1s   
  iter 2.22K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 837.2s   
  iter 2.22K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 838.4s   
  iter 2.22K | restarts: 1 | current: -1.28T | best: -1.09T | 2.6/s | 839.7s   
  iter 2.23K | restarts: 1 | current: -1.25T | best: -1.09T | 2.6/s | 840.8s   
  iter 2.23K | restarts: 1 | current: -1.25T | best: -1.09T | 2.7/s | 841.4s   
  iter 2.23K | restarts: 1 | current: -1.24T | best: -1.09T | 2.7/s | 842.6s   
  iter 2.24K | restarts: 1 | current: -1.34T | best: -1.09T | 2.7/s | 843.9s   
  iter 2.24K | restarts: 1 | current: -1.29T | best: -1.09T | 2.7/s | 845.5s   
  iter 2.24K | restarts: 1 | current: -1.31T | best: -1.09T | 2.7/s | 846.1s   
  iter 2.25K | restarts: 1 | current: -1.70T | best: -1.09T | 2.7/s | 846.7s   
  iter 2.25K | restarts: 1 | current: -1.31T | best: -1.09T | 2.7/s | 848.0s   
  iter 2.25K | restarts: 1 | current: -1.20T | best: -1.09T | 2.7/s | 849.0s   
  iter 2.26K | restarts: 1 | current: -1.30T | best: -1.09T | 2.7/s | 849.6s   
  iter 2.26K | restarts: 1 | current: -1.30T | best: -1.09T | 2.7/s | 850.4s   
  iter 2.26K | restarts: 1 | current: -1.40T | best: -1.09T | 2.7/s | 851.3s   
  iter 2.26K | restarts: 1 | current: -1.33T | best: -1.09T | 2.7/s | 852.3s   
  iter 2.27K | restarts: 1 | current: -1.36T | best: -1.09T | 2.7/s | 853.7s   
  iter 2.27K | restarts: 1 | current: -1.31T | best: -1.09T | 2.7/s | 855.9s   
  iter 2.27K | restarts: 1 | current: -1.26T | best: -1.09T | 2.7/s | 856.4s   
  iter 2.27K | restarts: 1 | current: -1.17T | best: -1.09T | 2.7/s | 857.1s   
  iter 2.28K | restarts: 1 | current: -1.17T | best: -1.09T | 2.7/s | 858.0s   
  iter 2.28K | restarts: 1 | current: -1.21T | best: -1.09T | 2.7/s | 859.0s   
  iter 2.28K | restarts: 1 | current: -1.18T | best: -1.09T | 2.7/s | 860.1s   
  iter 2.29K | restarts: 1 | current: -1.36T | best: -1.09T | 2.7/s | 861.9s   
  iter 2.29K | restarts: 1 | current: -1.37T | best: -1.09T | 2.7/s | 862.9s   
  iter 2.29K | restarts: 1 | current: -1.45T | best: -1.09T | 2.7/s | 863.6s   
  iter 2.29K | restarts: 1 | current: -1.39T | best: -1.09T | 2.7/s | 865.5s   
  iter 2.30K | restarts: 1 | current: -1.31T | best: -1.09T | 2.6/s | 867.2s   
  iter 2.30K | restarts: 1 | current: -1.38T | best: -1.09T | 2.7/s | 867.7s   
  iter 2.30K | restarts: 1 | current: -1.88T | best: -1.09T | 2.7/s | 868.3s   
  iter 2.31K | restarts: 1 | current: -1.31T | best: -1.09T | 2.7/s | 869.5s   
  iter 2.31K | restarts: 1 | current: -1.31T | best: -1.09T | 2.6/s | 870.6s   
  iter 2.31K | restarts: 1 | current: -1.27T | best: -1.09T | 2.6/s | 871.2s   
  iter 2.31K | restarts: 1 | current: -1.26T | best: -1.09T | 2.6/s | 871.9s   
  iter 2.31K | restarts: 1 | current: -1.26T | best: -1.09T | 2.6/s | 872.6s   
  iter 2.31K | restarts: 1 | current: -1.66T | best: -1.09T | 2.6/s | 873.2s   
  iter 2.31K | restarts: 1 | current: -1.25T | best: -1.09T | 2.6/s | 873.8s   
  iter 2.32K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 875.3s   
  iter 2.32K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 876.5s   
  iter 2.33K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 877.9s   
  iter 2.33K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 878.9s   
  iter 2.33K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 879.5s   
  iter 2.33K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 880.5s   
  iter 2.33K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 881.6s   
  iter 2.34K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 882.6s   
  iter 2.34K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 883.3s   
  iter 2.34K | restarts: 1 | current: -1.19T | best: -1.09T | 2.6/s | 884.2s   
  iter 2.34K | restarts: 1 | current: -1.20T | best: -1.09T | 2.6/s | 885.0s   
  iter 2.34K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 885.6s   
  iter 2.34K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 886.8s   
  iter 2.34K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 887.4s   
  iter 2.35K | restarts: 1 | current: -1.22T | best: -1.09T | 2.6/s | 888.1s   
  iter 2.35K | restarts: 1 | current: -1.23T | best: -1.09T | 2.6/s | 889.0s   
  iter 2.35K | restarts: 1 | current: -1.21T | best: -1.09T | 2.6/s | 890.1s   
  iter 2.35K | restarts: 1 | current: -1.17T | best: -1.09T | 2.6/s | 891.1s   
  iter 2.35K | restarts: 1 | current: -1.47T | best: -1.09T | 2.6/s | 892.4s   
